Source_Row_Index,ID,Selected_Cluster,Alternative_K3_Cluster,PC1,PC2
507,9925,1,0,-0.6696753723143306,0.6677042292949104
508,4320,0,2,1.4570506256517874,-0.6779689279991185
509,5389,1,0,-0.5984897713139404,2.0436076465000825
510,6036,0,2,3.4377282221387837,-0.3442601471525286
511,182,1,0,-0.2914022334918422,2.5903615670277085
512,203,0,2,3.1491203988370473,-0.47349524987367636
513,11025,1,0,-1.597565671919374,1.1724828116134618
514,10203,1,1,-2.4506201627262922,-1.8201329535347772
515,4607,0,2,2.6855563481440172,-1.6750314498374756
516,3711,0,2,2.492217663734416,-0.017903594803614174
517,3696,1,1,-2.4809651400851296,0.35305962556690623
518,2532,0,2,1.9878549364824456,-0.8557347351127395
519,9214,1,1,-0.08341337367520392,-0.5750586380589064
520,4943,0,2,2.1585802093170545,0.8782766890931998
521,35,1,1,-0.9042609688505907,-1.0833020077964863
522,2258,1,1,-2.2082816207246574,-2.067241723738666
523,4322,0,2,2.85876624369095,-0.146739790321967
524,713,0,2,1.4806519900643869,-1.9998612703722645
525,4702,0,2,2.250132065253029,0.31445041330644585
526,3281,1,0,-0.6507607460205537,1.9406514290384371
527,702,0,0,0.2731867664822231,0.5271305854120489
528,2004,0,2,2.8797949877425517,-0.436514854217749
529,4769,1,0,-0.7242104012794052,3.121691100219004
530,4437,0,0,0.23791446020638946,0.23231618181407362
531,8724,1,1,-2.1089600950702283,-1.6139493910313119
532,10741,1,0,-0.4161924924419891,1.5538255956955687
533,1991,1,0,-0.649169454746967,0.3932233724480528
534,6931,0,2,1.449054582866251,-0.004050554139591516
535,11096,0,0,0.6229372389791556,0.01543392238606581
536,304,1,1,-2.548130382714056,-0.3948244212262064
537,3665,1,1,-2.8255813702424066,-0.411585887994838
538,10591,1,1,-0.7407538864033381,-0.1912234675369249
539,5036,0,0,0.44541291899264046,0.7460218584131152
540,5547,0,2,2.5271867374693087,0.3347643177818936
541,7822,0,2,1.6244893455606662,-0.8537091190934107
542,8541,1,1,-2.2480510680074426,-1.6814531159305743
543,10955,0,2,3.7247015530926793,-2.3829845804291203
544,4368,1,1,-1.2135672174420513,-0.9717663781068194
545,9671,1,1,-2.6366457401374634,0.18796956453988053
546,2256,1,1,-2.7208934115388246,0.258693523292165
547,4279,1,1,-0.9839495588171809,-0.8939831210895196
548,5371,1,1,-2.1923878216091692,-1.3793573788071938
549,9240,0,0,0.2838273541641443,1.8482220150891457
550,9460,1,1,-0.7141128326120294,-1.1830004991737915
551,9504,0,2,3.740745405924468,-2.0846313547693356
552,8692,1,0,-1.092370353931051,1.510821149557842
553,448,0,0,0.4563800233315234,0.4398764214570272
554,8314,0,2,2.866930470483575,-1.5893898165285478
555,8420,1,1,-2.038345674258912,-1.6135417760178523
556,3174,0,2,2.636889942842119,1.4134760372120416
557,7685,1,1,-1.6597140329105262,-0.8163057982920696
558,3179,0,2,3.073977195712764,-2.9136482549345977
559,9780,0,0,1.117675556886795,1.0884102864552534
560,10681,0,0,0.8520426410384052,0.18602031675963704
561,10232,0,0,0.5518646037832222,0.265844830715289
562,4184,0,0,0.3937941810469999,0.7943094030747321
563,9120,0,0,0.519507888212108,2.070425441363789
564,891,1,1,-2.735995393225438,-0.1539398142742322
565,10381,1,1,-2.1354846836119017,-0.42635448897701717
566,3525,1,1,-2.695721082976997,0.04400317453580844
567,6818,1,0,-0.7151730011871082,0.7257602366107903
568,3526,1,1,-2.3022017884898562,0.7950671574031415
569,8181,1,1,-1.3765938620152438,0.17504174741279865
570,1029,0,0,-0.04256396156348392,0.9270354427367165
571,7369,1,1,-2.010392133983737,-0.8494902650321998
572,2574,0,0,1.02522592606551,1.9543330894329918
573,8159,1,0,-1.3672499185450098,1.7788796167668894
574,1160,1,1,-3.502839795387726,-0.03647185387389118
575,10242,1,1,-1.5847101819716813,1.0606218709935322
576,5253,1,0,-0.6542183301730121,2.392050140529494
577,5966,1,0,-1.01990597374586,2.639991255699165
578,5314,1,0,-0.9077005271154803,3.139961246095131
579,5081,1,1,-2.1158429159040453,-1.222145280207499
580,5123,1,1,-0.7777789059393715,-0.7178491684032133
581,5756,1,1,-1.9015895154045415,0.4316184782312528
582,8036,1,1,-1.6400242601146313,0.15286404176198226
583,9058,0,2,3.5689072078988406,0.03417152944746491
584,5057,0,2,1.7569751510370415,-0.23458754675223784
585,254,0,0,-0.2442077050543272,2.414335118099142
586,4179,1,1,-0.7196436332468771,-2.0235771923526995
587,3710,1,1,-1.2803928486204659,-1.2281573767119822
588,7627,0,2,3.9293864464551223,-1.7702689346902016
589,4501,0,2,3.4560107107699016,-2.1771611923308556
590,6424,1,1,-1.9237110428679134,-1.3908284146709196
591,3075,0,2,2.3975428802668164,-2.20919599382416
592,4992,1,1,-2.385678593626394,-0.5901991745415226
593,5252,1,1,-2.2233736061509743,-1.0026215953091437
594,7444,1,1,-2.3383613271324535,0.038166006661266676
595,6919,1,1,-1.7565591588644782,-1.0560322563914928
596,3537,1,1,-1.991005228965986,-0.24758356248781385
597,10277,1,1,-2.0091060344388434,0.5633987253133353
598,2453,0,0,1.035448988327993,1.560917750982854
599,7972,0,2,3.097367558936482,-1.680102527215015
600,895,0,0,0.42272844676895555,2.2112746945918214
601,1177,1,0,-1.3432572620658867,1.7386852153561827
602,7141,1,1,-2.256095287094523,1.0317302694791384
603,7232,1,1,-0.7534946072892383,0.20562934845829772
604,8477,1,1,-2.8359705944956084,-1.1804309251320888
605,2457,1,1,-2.4010850891038085,-0.8509717859125683
606,988,0,2,2.3435672253451174,-1.4351701238341188
607,7930,1,1,-0.41700583012921766,-0.7502748581211031
608,4587,0,2,0.8702048473340513,-0.07430631285953661
609,6682,1,1,-2.965721755009373,-1.3385740747085582
610,6222,1,1,-3.2024808974800254,1.0164613048577702
611,10299,0,0,1.1599752180419487,0.2554738824101688
612,3083,1,0,-0.8202634350374034,1.9304742006497448
613,8953,1,1,-2.8279405336401338,1.2669534019875228
614,1503,1,1,0.2007515635295085,-1.5723875363718745
615,8650,1,1,-1.8007789264593779,-1.5052247372872822
616,10862,0,0,0.5841517081902973,0.17990291493853863
617,2782,0,0,-0.1601483645704146,2.456276245707598
618,6941,1,1,-1.1169223374787762,-1.1631201293086588
619,10972,0,2,2.581849965679657,-0.10955496471784237
620,10708,1,1,-2.018370293729981,-1.8464564560822545
621,6583,0,2,2.7952239363844784,-0.4789390606013288
622,3641,1,1,-2.759115453711801,-1.4567062814104454
623,10156,0,2,1.677374750586487,-0.7820108609167977
624,4299,0,0,1.7709393550558001,2.4073350857448967
625,3469,1,1,-2.582816029569741,0.2466584621606039
626,5063,1,1,-1.1931337272276885,-1.0738454232334675
627,10727,0,0,0.8952352790911167,1.7695062858735846
628,9624,0,2,2.7394501399908404,-1.008766458608515
629,5156,0,0,0.8520426410384052,0.18602031675963704
630,4376,1,1,-0.94586806013106,-1.4107417943541294
631,8923,0,2,2.832263843092691,-1.218248307994722
632,8461,1,1,-2.993209498344539,1.2177414775920363
633,6945,0,2,3.0371083504500342,-0.7098066417298615
634,944,0,0,0.4962461865630364,-0.11286355355637606
635,1907,0,0,0.9643967340812322,2.694210872272191
636,701,0,0,1.4219868759859744,0.6355612529274461
637,3856,0,0,1.9314845815962047,1.1842923183153733
638,4149,0,2,3.5730152281479968,-1.2631573761447472
639,2131,0,0,0.8071604397756891,3.0470189781330355
640,2942,0,0,0.4847190367834874,1.401515779071281
641,1173,0,2,2.452308534411024,-0.12876830163834652
642,4381,1,0,-1.0041093966924803,2.0398437406756984
643,4611,0,2,3.002957799326514,0.11041680495699464
644,3376,0,1,0.15716647969019862,-0.5499066213649887
645,4679,0,0,1.5899234276217196,1.017658131565976
646,10928,0,0,0.21951825959960924,1.5667389636424482
647,4248,0,2,3.8251220011528306,-1.684312960346127
648,6728,1,1,-2.3989428645350785,-1.2905626655168503
649,6661,0,0,1.157395182478758,2.086139262324939
650,4725,0,2,0.4046815107864426,-1.6642886376538508
651,3277,1,0,-0.4490067779923869,1.6446707966111573
652,5555,1,1,-0.03056730936961254,-4.9197953495112525
653,2564,1,0,-0.28159805376051356,1.0871038969298534
654,946,1,1,-0.5646090054501346,-0.6346080966927832
655,3867,0,2,1.6471928483032263,0.27437071463111923
656,6940,1,0,-1.1500241435729355,1.6221824823399977
657,55,0,0,0.3108445681751388,2.586475701759566
658,7093,1,1,-2.67400048309772,-2.9786128467906487
659,5084,0,2,1.295295669789802,-0.17313174440789714
660,1777,1,1,-2.1572939862345857,-1.5984553050035537
661,8162,1,1,-2.1029411351062333,-2.5593340804109266
662,10826,1,1,-1.4992320380376323,-1.5921394673851448
663,8754,1,1,-2.246240623881998,-0.19834074754805797
664,1987,1,1,-2.711425766404245,-1.4660392259429589
665,11007,1,1,-2.164888199249228,-0.13317272070878086
666,7426,1,0,-0.42347581981814114,0.7813863925683324
667,9153,0,2,1.7315996116470262,0.352349053509616
668,10379,0,0,-0.034602808127382034,1.936766376575354
669,9204,0,0,1.0968433143821628,0.7316126093710953
670,3197,0,0,1.0640498419841005,0.3231095911301434
671,2920,0,0,0.8757332598002704,1.0959189202268411
672,6961,1,1,-3.313626022918585,-2.438740014908072
673,4673,0,0,0.8992762263987997,2.8416889327992165
674,9937,0,2,2.1766396633116902,-2.018715629246794
675,8779,1,1,-1.4786288416566569,-0.05488059760321907
676,9596,0,2,1.9662570162317201,-0.9644796943391255
677,2891,0,0,1.6318033325434305,1.6009681398441047
678,4910,0,0,1.7485752677181237,0.9000944919224095
679,75,1,1,-0.4992871044132315,-0.8578309782731894
680,10120,1,0,-0.19269075664963883,-0.02438163477366466
681,6327,0,2,3.6805022218596024,-1.7326955802034532
682,10142,0,0,0.8618933801085347,0.56859367466343
683,9826,0,2,3.150789858807955,-1.0044840444074234
684,1501,0,2,6.6908055570227045,-2.5600226836752027
685,10767,0,2,3.0446626774601078,-1.9426739136382118
686,7279,0,2,2.8580348649557057,-2.028048196944143
687,7230,0,0,0.7787209458981865,2.816421233363724
688,143,0,2,1.7891585634844112,-0.48422755343404844
689,450,0,2,1.1887253844169257,-0.8702652426481209
690,9316,1,1,-2.373206082311546,-2.2838302987737342
691,6379,1,0,-0.7212112545545744,1.4788543664671798
692,9239,1,0,-0.1690771224617184,0.6169630332684156
693,8315,1,1,-2.014463643206802,-3.3951468197637014
694,2868,1,1,-2.414759198797644,0.11327694503557037
695,10888,0,0,0.8804545396198883,0.3544825685443041
696,1277,0,2,2.3833781418016238,-0.45276679057404984
697,9977,0,0,0.9668510143686196,0.6157246323821942
698,10196,0,0,0.22313631956760865,0.44637324519137483
699,6384,0,0,0.5785998109877374,1.210592633027084
700,8029,0,2,2.948056858464804,-1.0538576359401592
701,968,1,0,-1.0530990825101794,1.2718648915137025
702,6988,0,0,1.301856902958205,0.3061949301213659
703,4472,1,1,-0.4606641234792353,-2.1230279961841703
704,6991,0,0,0.09326733461368769,2.751978778275158
705,3336,0,0,1.2385494082632584,1.9282575088020388
706,4301,1,1,-1.2004223960796787,-0.9972781590112345
707,1940,1,1,-3.1518591887259557,-2.1104134384596316
708,1272,0,0,1.0013866289052797,2.2272661770389646
709,1388,1,1,-1.3589566710477203,-0.9443071738077516
710,1044,0,2,1.6308771216382183,0.34623255469403863
711,6969,1,0,-0.7346340261418154,0.25055150040559415
712,10479,0,2,2.268403202547143,-0.8029743609374392
713,3619,0,2,2.4734323719414504,-1.0832245355652887
714,1715,1,1,-2.3713267711634467,-1.2511025250837722
715,10159,0,0,0.7995658023552162,1.5407440613540042
716,1463,1,1,-2.54289744824596,-0.5899581575578852
717,5114,0,0,1.4684645569887933,1.1183595188549922
718,4990,0,0,0.6515349898895945,1.4298851714932457
719,4329,1,1,-2.877866333613447,-2.115772858345794
720,10936,0,2,2.6339849140460134,-0.7099195696690309
721,4692,1,1,-3.4684167094291545,0.2202257652742869
722,7212,1,1,-1.5210455146544128,0.27555568214146436
723,6086,0,2,2.985249117540307,-1.3277024988998913
724,437,0,2,3.215737288823393,-1.7000781416516368
725,11171,1,0,-0.7254988468235902,3.1685499621414817
726,11101,0,2,1.783112234440313,0.10043378115690527
727,5329,1,1,-1.956200119948218,-0.7760379257638816
728,610,1,0,-0.5963197026059415,3.5956429075317398
729,9384,0,0,0.37515331533727825,1.506791406262239
730,5956,1,0,-1.4882645381544515,2.5491495440215197
731,10430,0,0,0.8001314819272862,2.0924047338036953
732,7875,0,2,3.4322573750259364,-0.7347966188796694
733,7072,0,0,1.2823468669438778,0.5273324426178744
734,6255,0,2,0.8862780326723666,-0.408578966232238
735,6516,1,1,-3.557822904966096,-1.9584550992999428
736,5564,0,2,1.4792608196467125,0.2829528527573433
737,5682,0,0,1.8690789410462827,2.6390836568444724
738,7458,1,1,-2.2588966828437527,0.9354460902558827
739,5237,1,1,-1.3844546507007782,0.8027557022265394
740,7761,1,1,-1.6925899957479498,-0.6824229391260793
741,5278,0,2,2.9775490884531526,-1.117541722146754
742,3560,0,2,3.169452778134054,-0.2341118247526139
743,7235,1,1,-2.5207100117426675,-1.5985303159342814
744,10548,0,2,3.1321531708393375,-2.633050151034135
745,2281,1,1,-2.4824489884388465,-1.628685356426092
746,4073,0,2,2.266750212660292,0.8136908693199296
747,6974,0,2,3.5263327100385777,-1.619029856556357
748,7938,0,0,0.9682029387753025,0.9061077813586261
749,7094,0,2,1.295295669789802,-0.17313174440789714
750,3667,0,2,1.8781922718379926,-0.06343267592642678
751,7723,0,2,2.2617177326778912,-0.5707940617647244
752,3870,0,2,1.5938805223488877,-0.7505991887009735
753,4012,0,0,1.2068462005359095,1.7548981553189342
754,5909,0,0,0.7763469505377761,2.193256716545153
755,10470,1,1,-0.8093116398449539,-0.5790731499463092
756,6488,1,0,-0.416103849769193,0.6954355260954782
757,10270,1,1,-2.145000316128978,-0.8743065005183543
758,6887,0,0,0.02501941146816227,0.732517795182814
759,6406,0,2,2.0552236144019482,-0.8592555121211114
760,7573,1,1,-1.54361493736632,-0.25382520822364135
761,4508,0,2,4.106532849447429,-2.162579781283406
762,221,1,0,-0.0778966259546059,1.1938288428367059
763,5331,0,2,3.0809139160558208,-1.8510006561751027
764,1911,0,2,1.4533025496266267,0.08538971994123375
765,20,1,1,-0.33550907817256637,-0.7541203791120669
766,8786,0,0,0.0014055924121345552,2.1553357322017934
767,10582,0,2,1.4689543645971301,-1.1453676157607546
768,1915,0,2,2.3357806463701087,0.6130417196683859
769,8897,1,0,-0.6265378374670474,2.9652709683728777
770,2371,1,1,-2.190627749466955,0.46002772393959723
771,4303,1,1,-3.719159942562388,-1.036095231197531
772,6825,1,1,-2.4626432933669045,0.7159403292749972
773,1072,1,0,-0.8577801611256516,0.6388266011228791
774,4964,0,2,4.325351877384129,-1.2559093116977167
775,2461,1,1,-1.3181345038798586,-0.0024493823659448044
776,10736,0,2,2.64919023538474,-0.32618034393010675
777,3194,0,2,2.8578406143897483,-2.1400266450269214
778,10839,1,1,-2.3560930351178384,-1.195633263064609
779,49,1,1,-2.007285471487308,-2.3398849873728347
780,4290,1,1,-2.615971451049243,-2.319124339386955
781,10219,1,1,-2.1448730095916484,-2.029865148687965
782,4211,1,1,-2.922798108061156,-0.8676019003433297
783,1135,1,1,-2.8218951011901225,0.3214390415414195
784,6299,0,0,0.858767714637198,1.3919742045750423
785,10846,1,0,-0.5914784863500082,1.300652460784616
786,347,1,0,-1.0560990526952216,1.9269279891970843
787,6543,0,2,3.210833833547392,-1.1531620590217286
788,10446,0,2,2.6520512012767226,-1.7218864342648605
789,3479,1,1,-2.1755781099974993,-1.4270294086916613
790,11075,0,0,0.05940205360623823,1.0053156162749282
791,4442,1,1,0.005052638493242295,-1.028782041461462
792,199,0,0,0.15581385295873057,0.4265073172770488
793,6722,0,0,0.6488564680187197,1.4607373251777787
794,796,0,0,0.5151554340818578,2.0494933001167244
795,3749,0,2,2.4710615718222653,-0.8983364058504907
796,8523,1,1,-2.6808366679171125,0.36611660411183106
797,310,0,0,1.1399279439282883,0.6490467671029125
798,8629,1,1,-1.7094737047736095,-0.324894087638111
799,236,1,1,-1.2845600243892348,0.5034784014736189
800,9930,0,2,3.1921388307992453,0.1437564881144764
801,3483,0,0,1.9382771334649003,1.1349639120058665
802,4599,1,0,-0.9568761647661191,3.2572932053025694
803,7326,1,1,0.21373969098281276,-1.6392309351657
804,7352,0,2,1.236731581766052,0.11943382634932163
805,2350,0,0,-0.16543721361341385,2.2245947041709577
806,9145,0,2,2.7177780231423307,-0.20759948898783875
807,2964,1,1,-1.2167649671871776,-2.2563806177913106
808,5585,1,1,-2.587760488963848,-0.9462844920130609
809,9687,0,2,2.0639029597058487,-1.8614413444612574
810,3732,0,0,1.5587216706715485,1.2759823776450823
811,6303,0,2,3.3410201805260784,-2.9650244854562358
812,11176,0,0,1.2615430707991788,0.6848147484096234
813,2986,1,1,-2.9351670113821733,-1.1159598107652249
814,7462,1,0,-0.6199092969987662,0.3455536724536278
815,3900,0,0,0.6341252553257494,1.5342348310594713
816,7034,1,1,-2.6552167662457453,-0.7510929905959532
817,9493,0,2,2.3539998717013435,-1.1111047866945676
818,1143,1,1,-2.5684329742751695,-0.9663137538646509
819,1,0,0,1.0627299209540195,0.6399484627389063
820,3855,1,1,-0.7141128326120294,-1.1830004991737915
821,5536,0,2,2.636889942842119,1.4134760372120416
822,5989,0,0,0.9592495483965926,1.06996560453282
823,9499,0,0,1.1249193048696067,2.6375705393040083
824,6768,1,1,-2.7426837930220755,0.8504682022292943
825,2150,0,2,2.4575220074623902,0.8098827157500839
826,6646,1,1,-2.9334492759252475,-2.4520927590747235
827,4887,1,1,-1.6509670081040684,-1.4703917128061028
828,8560,0,2,0.9087437985619041,-0.4319530148792988
829,3321,0,0,0.15386485084739074,2.2722735423894016
830,11003,1,1,-2.70640546341941,-1.037985193545387
831,10402,1,1,-2.403794962963671,0.359125574378739
832,9904,0,0,1.6949199799383337,0.9760396587463206
833,6141,1,0,-0.5206773493703785,0.8645930814703746
834,5687,0,2,2.8098131969647575,-1.284708658273638
835,10856,1,1,-1.6894909529964033,-0.4202639428906271
836,5121,0,0,0.9894470562776225,1.013785305044899
837,4186,1,1,-1.4780683003267479,0.3929197620132157
838,368,1,0,-0.23238235741419747,0.08206737906431795
839,3312,1,1,-2.092136432944591,-1.038091100898224
840,11121,1,1,-2.8769181678824225,-0.5679538485174329
841,5332,0,2,3.3986013827004204,-1.613007359488707
842,5848,0,2,3.07139822634648,-1.4806502432766788
843,10343,0,2,2.2512264056868125,-0.9383922400032264
844,5935,0,0,1.123851802574353,1.9082238286229616
845,2895,1,0,-0.23080540945765346,0.17523735827165313
846,10262,1,1,-2.5932965357211155,-0.4197874218069016
847,7848,0,0,-0.054861881300856265,1.2909713491744175
848,9477,0,0,0.799402257360927,1.6093143373891108
849,4856,0,2,2.9769925641875292,-0.7986742501494866
850,7186,1,1,-1.7134610199616531,0.21416855992263129
851,5794,1,0,-0.630629011906632,2.361083657873822
852,1456,0,0,0.1447086630771301,1.3679297545009648
853,4877,1,1,-1.8438030693154583,-0.23865767531813828
854,425,0,0,-0.03380934504833962,1.2475585581688027
855,3007,1,1,-2.3227304997427827,0.4710758440640646
856,1031,0,2,3.0403843437402993,-0.9739577324284244
857,4297,1,1,-2.402197300162876,-1.1866644006601417
858,807,1,0,-1.3690470533980077,2.0171056407035874
859,9553,1,1,-3.17796493043545,-3.909821835263617
860,4271,1,0,-1.1250234542189932,0.2905027810394127
861,4120,1,0,-0.7995452020200385,0.33034832793173396
862,2036,0,0,0.559860133155216,0.504582460624949
863,115,0,0,-0.15587522639868776,1.4223556784237041
864,4259,1,1,-3.4110404094588738,-1.371105543515353
865,8687,0,2,0.825733640246889,-0.5066064102964914
866,2447,1,1,-2.319927944588989,-0.971921964478031
867,10140,0,2,2.662155741059812,-0.09737479411375655
868,9353,0,2,1.7185707172513234,0.4631403791893656
869,3623,1,1,-2.709996319226862,-1.1319892264617424
870,738,1,1,-1.4823313216437262,0.027479694748925972
871,7631,0,2,1.8995457405932836,-0.013529648443437348
872,4789,0,2,3.4893532668519733,-0.5787153103806423
873,773,0,0,0.147618080653207,2.4178408541205334
874,10602,1,1,-1.6469789682841778,-0.8116090988050905
875,1446,0,2,3.727859804569497,-1.6368158735128469
876,3270,1,1,-2.2398551899519794,-0.4520161900594816
877,8443,1,1,-2.199631379192048,-0.22311984803064658
878,9653,1,1,-2.153581550054164,-0.039742593428151916
879,8916,1,1,-2.069764553449569,-1.688887604815512
880,8017,1,1,-2.04052520726467,-0.8754700497589347
881,5830,0,2,3.150789858807955,-1.0044840444074234
882,4597,0,2,2.873302485558351,-1.3230583378316678
883,7023,1,0,-1.6098587843299215,3.274265256200004
884,8086,1,0,-2.1984960869520545,1.8938750478154756
885,8825,1,0,-0.8119457953238157,2.6563107773598484
886,2930,0,2,2.1151242014417106,0.05955091955683905
887,1928,1,1,-2.189365103936484,-0.04705008103552188
888,7108,1,0,-0.5188176589651049,2.3924164400847063
889,10925,0,2,3.6170041886701,-2.5569063147352042
890,9960,1,1,-3.2945986903836735,-2.2848859915510147
891,8800,0,2,2.1421306705907917,0.9004793067814955
892,9224,0,0,1.5384682238122713,1.8581851479002052
893,5519,0,2,1.9129045001227183,0.3948225314206371
894,5046,0,0,1.7755075527662239,1.1533964112933355
895,7037,1,0,-0.09454992167109183,0.14427025391086246
896,905,1,1,-2.8671349504345747,-0.1749844738266489
897,8624,0,2,2.5478074343419674,-1.789778381314708
898,8945,1,0,-0.5902092955513758,1.7183302170510182
899,6445,0,2,2.5786724742686555,-1.7677995115888931
900,2727,0,2,1.3297005393327888,-0.911081312712584
901,6404,1,0,-0.9291876466668628,1.77613986223431
902,11074,0,2,3.4898082450098835,-2.1649195060488697
903,10150,0,2,2.9010456377299443,-2.086710629848165
904,1968,1,1,-2.2954416770907944,-1.3392304921087643
905,6534,1,1,-1.2372009036098208,-1.3187701537567789
906,9485,0,1,0.19859168859878107,-1.560155010129043
907,7053,0,2,4.041394069203914,-1.750548256558404
908,4654,0,2,3.438328763092384,-1.9701582438102527
909,9760,0,0,0.5312065643248802,3.283218964373103
910,1048,1,1,-0.9493033343639523,-0.47521382058272166
911,10619,0,2,2.097507504847954,-1.1321675643857443
912,9308,0,2,2.7498330004705913,-1.0194585899565751
913,10505,0,2,2.5398547886573692,-0.024564726793295272
914,8362,0,2,2.5271867374693087,0.3347643177818936
915,2625,0,0,0.5006408221363557,0.2060331390940834
916,4637,0,2,3.1402243901677345,0.08089476924311842
917,9972,1,1,-2.0020812369920744,0.8757137415659463
918,4483,0,2,3.705317538284325,-2.5883054963258565
919,4487,1,1,-1.439393897705291,-1.1473210208592273
920,4988,1,1,-0.9875166220711717,-0.6169301649347425
921,8931,0,2,1.3049949901761606,0.09047481314781555
922,5871,1,1,-0.7040255247254451,-0.8229086229126205
923,2008,0,2,2.598279499643246,-1.6371067239228587
924,3139,0,2,2.5765452534436126,-1.4091491498248916
925,10037,0,2,2.0665618458671857,-1.7718117788428327
926,10673,0,2,2.447156865847457,-0.28553714691117676
927,5303,0,2,2.491111820638125,-1.4926775058366004
928,538,1,1,-0.2887796806635452,-2.1401239340721894
929,7922,0,0,0.6025640095043228,2.99973770858486
930,5692,1,1,-2.837448929904642,-1.848375399962661
931,4843,0,2,4.106532849447429,-2.162579781283406
932,6383,1,1,-2.155402929557195,-0.1945960065332823
933,1628,0,2,1.3346107564619312,-0.20607467821225653
934,1204,0,0,1.0701236701922356,2.0167093230900313
935,3673,0,0,1.0676759861621419,0.6427820702139929
936,760,0,0,0.6953053745689887,1.6629488987161527
937,8957,0,0,0.18936209990219297,2.6549337132857604
938,4128,0,0,0.8172908353431421,1.7909052968271015
939,6810,0,2,2.414802925328541,-2.4995630177196593
940,5386,0,2,3.8175765577651135,-0.9832875944496434
941,8700,1,1,-1.9829130644016328,-1.51327392726824
942,3202,0,0,1.129671953186565,0.9849400909323581
943,1328,0,2,1.1029387450304564,-0.1950182305739254
944,8405,0,0,0.10378440787446848,0.45112190809210995
945,6515,1,1,-1.5518553844645124,-1.9873123521232186
946,2882,0,0,0.5408072769147058,1.237942084462956
947,7574,1,1,-1.9235762227911375,-1.9689398971581098
948,6387,1,1,-1.2168196597217442,0.2393749324222161
949,5320,1,0,-1.1713198715811433,0.7529133095960594
950,5048,1,1,-1.6003738186771526,-0.41408946604049535
951,8146,1,1,-1.3189268932289266,-0.5793703661253602
952,10031,1,1,-3.0182052167721274,0.2022757318486694
953,5748,0,0,0.11014190741201446,0.895256442237897
954,2134,0,0,1.1913045674483496,0.8680289236956312
955,1523,1,1,-1.4225614878249708,0.6633259190325369
956,9665,0,0,-0.0489386006788583,2.339884448477455
957,4640,0,2,2.343337314900929,0.4499180561649025
958,3635,0,0,0.5476663405578065,1.9040073751852367
959,3547,1,1,-1.938944044014537,-0.22072212026820215
960,2456,1,0,-0.7658778197332885,0.2235432089890808
961,5633,1,1,-0.8817342005503646,0.045797424861335784
962,7801,0,0,0.8083225197430335,0.1586738305018809
963,10489,0,2,3.2832917579730587,-1.444767984270757
964,7011,1,1,-1.7875369808627466,0.313373185966676
965,2620,1,1,-2.603127290928535,-0.20182237525840072
966,3933,1,0,-0.622040411441381,1.2923930267179926
967,10981,0,2,2.804980136579194,-2.059240413200574
968,1734,1,0,-2.489887967602793,2.4089346057561207
969,10995,1,1,-2.748290826504856,-0.8497988932044408
970,6357,0,0,0.0034534009367237933,1.4569281417600592
971,9209,0,2,3.004927918020791,-0.6279485402812174
972,10286,0,2,4.230798862807944,-2.3823679647078277
973,2611,0,2,3.332489924267365,-0.46693477250117965
974,1600,1,0,-0.7254988468235902,3.1685499621414817
975,3308,1,1,-1.731678048030498,0.567550473316413
976,5407,0,0,0.8202751409018358,2.7621928467496333
977,2166,1,1,-0.7431256241200832,-0.9708334623461975
978,3955,1,1,-4.976101135491543,-4.392561251113624
979,6634,1,1,-1.9800754120792985,-1.0765569588467887
980,3056,0,0,1.0727726413806842,1.0793692086891034
981,5718,0,2,3.253369825037968,0.38369786171271136
982,6872,0,0,0.6772839715429343,0.6545968521312399
983,8164,0,2,2.937949130461524,-0.9074639020202369
984,4580,0,2,2.399844774683177,0.2343093260279334
985,9305,0,2,3.3115620971751714,-2.018721604696751
986,453,1,1,-2.1094038203518606,-0.22616013241685792
987,8545,0,2,3.3009256897949277,-0.3230006671783679
988,9850,1,1,-2.2861873476420196,-2.8408169424842065
989,7378,1,0,-0.8575537276885343,2.319480547833733
990,7646,0,2,0.8858129880816454,-0.4583693551618278
991,1640,1,1,-0.17961469975102942,-0.06816512768360301
992,5184,1,1,-2.014463643206802,-3.3951468197637014
993,8492,0,2,1.7242759782359194,-0.25179602168579174
994,11188,1,1,-1.7005756531448917,-0.1765951088152511
995,1212,0,0,1.1978523293261156,0.6565696407226951
996,9097,0,0,0.058774371050258664,1.5331406031009578
997,10473,0,2,1.2864781988928284,-0.4464292254321591
998,7962,0,2,2.6575704968233844,-0.624691270920591
999,9984,0,0,-0.1524472865337507,2.0827542772660315
1000,5527,1,1,-2.8411328404063045,-1.1151122091509904
1001,6374,1,0,-0.6808116860938149,2.5818768434533377
1002,7453,0,0,1.3954493100546173,0.6250913063690966
1003,8952,0,2,1.8652116273263237,0.4732098125195323
1004,241,0,2,3.169452778134054,-0.2341118247526139
1005,8975,1,1,-2.6366457401374634,0.18796956453988053
1006,6119,1,1,-2.647024621278308,-0.03341186374932491
1007,5236,0,0,0.9688192827350546,1.1657250311343872
1008,5723,0,2,0.3738056448606795,-1.2079279762813169
1009,1710,1,0,-1.5657025410166023,1.839407531269907
1010,1970,1,1,-1.8615636538401195,0.5362744155105973
1011,5313,1,1,-1.9874619621873275,0.4503261066563739
1012,10634,0,2,1.4484204413765625,-1.566524735624749
1013,7010,0,2,2.362056254897208,-0.330859250746304
